Price,MtrsToBeach,SqMtrs,Age,NumStores,DogParkInd,SchoolScores
1815000,192.3866586,210.75,23,0,0,81
2244000,219.6326935,133.5,0.59031053,0,0,77
2079000,6660.912249,190.5,2.561375715,32,0,86
1848000,376.240346,175.5,44,41,0,77
1270500,14028.6798,111,72,47,1,81
924000,17537.90655,101.85,8,7,1,75
742500,1115.748647,131.25,36,27,0,80
2013000,17295.52521,137.25,1.145701371,29,1,77
2475000,2257.598537,237.75,1.677828382,17,0,82
541200,4657.244777,114.75,38,0,0,83
1056000,10611.02962,82.5,68,29,0,79
1795200,17943.24323,152.25,21,43,0,75
1138335,14605.33906,140.25,37,27,0,78
1780350,433.496007,231,25,54,0,81
1386000,19776.47202,186,47,11,1,81
1006500,3570.676589,68.25,89,14,1,81
755700,11368.59018,60.75,60,0,0,79
3531000,173.5531739,299.25,1.368630808,0,0,79
1311750,10084.87375,107.25,10,25,1,79
1782000,2545.948541,164.25,87,24,1,79
2145000,11631.63967,171.75,8.206028237,39,1,80
6270000,100,226.5,6.408998091,0,0,81
2141700,491.1775769,169.5,0.568622565,45,0,85
948750,17817.41252,151.5,79,7,1,76
2689500,188.1648356,196.5,0.355866472,0,0,82
2623500,15096.82125,212.25,6.968930897,38,1,77
1659157.5,9406.271646,127.5,39,53,1,76
735570,16906.46014,83.25,71,0,0,91
1319835,17928.18393,161.25,46,17,0,77
2402400,106.4098532,198.75,0.614541406,0,0,85
2805000,7310.983336,290.25,6.317637663,20,0,78
1732500,10476.01484,189.75,17,57,1,77
848100,16123.89778,108.75,105,43,1,73
1430550,12235.50868,165,6,37,1,82
1039335,18587.01959,141.75,46,23,1,79
1650000,16327.99173,114.75,38,18,1,81
990000,6251.076438,119.25,59,21,1,79
2128500,288.9633759,201.75,7.462140243,0,0,82
734250,10400.44179,74.25,43,25,0,81
907500,11284.0439,97.5,39,0,0,76
1643400,100.0818373,129,106,0,0,78
2640000,190.7817706,156,2.0187775,0,0,73
980100,2860.314238,138,21,19,1,78
2062500,12635.72379,300.75,5.045376346,21,0,85
2541000,383.604203,267,2.803292903,36,0,79
1706100,4014.721883,123,85,21,0,77
774015,16462.0462,149.25,69,39,1,85
760650,11398.25379,126.75,42,26,1,78
1930500,222.0711505,200.25,95,0,0,84
2418900,336.140918,144.75,2.392918123,47,0,79
1181235,11117.11534,60.75,63,22,0,78
1749000,269.6553815,116.25,88,0,0,83
1245750,17694.77051,198,16,33,1,83
1567500,476.0667045,174,9,25,0,79
1316700,16333.6027,162.75,7,20,1,81
2178000,209.4549189,156,8.276836432,0,0,78
1320000,9175.162783,155.25,57,16,0,83
1452000,11753.86686,60,71,18,1,83
1209120,7430.52223,153,38,0,1,76
2069925,7650.632527,212.25,6.578538681,58,1,81
1240635,15844.1302,111,95,28,1,75
2574000,18314.09756,147.75,9.227980755,58,1,78
2326500,430.9503353,198.75,4.676718668,50,0,81
1485000,7649.090379,211.5,43,11,1,83
1026300,9090.200749,105,34,40,1,82
1600500,221.9856477,118.5,30,0,0,76
1600500,14424.82653,135,28,15,1,76
2392500,444.8804366,252,0.100934571,53,0,79
610500,2604.491995,113.25,40,23,0,88
6237000,274.3552899,321.375,1.532139152,0,0,80
858000,3254.737109,120.75,25,27,0,88
1174800,4077.812069,185.25,11,0,1,80
743176.5,16288.68827,90,38,49,1,75
1468500,17718.48489,94.5,66,15,1,81
1174800,8342.089292,69,101,15,0,76
2508825,307.2057935,190.5,2.097285599,29,0,77
1887600,196.4489168,140.25,10,0,0,83
3201000,294.3412014,229.5,9.21256545,0,0,83
1149885,18932.21965,146.25,21,18,1,83
1767150,210.1034252,129.75,32,0,0,83
2343000,11235.70591,192.75,7.772365068,41,0,74
2458500,11965.40888,111.75,2.140836124,21,1,78
1171500,19454.79092,153,19,31,0,80
1098900,14145.8573,201.75,11,50,1,79
930600,8306.571394,120.75,22,37,1,80
2773650,4547.896338,189,1.504857682,49,1,79
1425600,10088.98257,116.25,56,0,1,78
2062500,419.2850176,135,1.925796852,11,0,83
692924.1,13285.73067,87.75,67,6,0,74
574200,11207.77834,67.5,36,0,1,79
2442000,451.5620081,210,2.551355695,32,0,81
1709400,12684.04616,137.25,106,51,1,79
1778700,263.3794378,103.5,100,0,0,80
1897500,476.5868406,149.25,37,53,0,76
1749000,202.0149883,87.75,5,0,0,82
798682.5,10424.01873,105,80,25,0,80
3399000,13336.97531,196.5,4.604319998,20,1,77
759000,4606.745347,66,37,18,1,82
1155000,14081.00062,169.5,50,29,1,77
1963500,216.5646274,97.5,57,0,0,73
1452000,7012.059505,108.75,32,16,1,81
1815000,13418.11757,83.25,111,40,1,78
3102000,189.1377676,141.75,1.059520161,0,0,84
1237500,19596.57285,82.5,8,44,0,79
1872750,499.4850831,101.25,76,40,0,80
2425500,136.5543807,226.5,0.342945147,0,0,82
376200,8387.312051,54.75,87,0,0,79
2006400,370.5625167,104.25,5.798850632,58,0,81
1460250,16971.82311,203.25,35,18,1,79
1259940,3923.990525,114.75,34,27,1,83
1089000,19976.39555,162.75,96,0,0,77
297000,15450.83183,59.25,42,27,1,81
1029600,1995.811597,87,74,15,1,80
1118700,11072.97403,81,60,29,1,83
1032900,6568.365738,164.25,48,16,0,82
2039664,221.1904676,152.25,5.013556816,0,0,80
1072500,18748.76151,186,36,36,1,77
798600,17932.07469,168,49,28,1,81
1201200,14127.1725,123.75,37,50,0,79
1798500,421.1256504,127.5,90,40,0,78
1468500,7718.008354,209.25,27,0,0,75
3597000,138.4626139,225.75,3.879330878,0,0,79
2178000,276.5579742,191.25,8.344351333,0,0,75
2788500,9455.723268,216,0.743756008,49,1,83
1376100,1031.133341,156.75,108,0,1,75
705540,9730.148546,55.5,63,40,1,82
1320000,8954.024164,72,69,48,0,78
2507835,406.5262708,157.5,2.211063092,49,0,82
3267000,11213.89982,190.5,2.155237894,50,1,82
2343000,145.1606324,123.75,9.148182846,0,0,78
1039500,17266.69501,57.75,105,16,1,84
1699500,284.8391389,171,38,0,0,84
2105400,1216.307698,124.5,8.667363303,58,0,79
1221000,6483.454918,151.5,69,0,1,76
607200,17704.30356,72.75,47,0,1,81
1021350,2075.663994,93.75,47,6,1,85
6468000,150.5123394,332.25,4.048315848,0,0,78
986700,18999.73062,55.5,92,11,0,76
709500,12832.65635,53.25,72,43,0,77
1353000,11843.3992,147.75,54,44,0,81
1577400,252.006861,61.5,76,0,0,84
1422300,16453.65182,75,97,46,0,80
2095500,18536.68366,231,8.905513925,57,1,81
2138400,7621.545067,180.75,8.633987131,57,1,82
2112000,4832.430061,177.75,9.013705493,13,1,80
3078266.4,5394.749628,351.75,9.844501405,52,1,83
2755500,6550.672303,171,6.819813617,25,1,75
1550257.5,5305.014692,114.75,73,59,1,79
1937100,163.4807004,270.75,26,0,0,79
2237119.5,4676.320878,130.5,9.835254666,10,0,82
3564000,163.7567421,270,1.013467715,0,0,78
2214300,106.6085566,234.75,3.032201347,0,0,83
2293500,13865.90646,295.5,1.254296713,33,0,78
676500,13863.03386,165,71,13,1,82
1155000,17605.70911,113.25,60,0,1,82
1188000,10216.61788,117,35,12,1,80
1036196.7,12980.30847,140.25,7,43,1,79
990000,15249.17278,155.25,36,26,1,80
1491600,13227.69267,124.5,34,33,1,85
1635150,418.2876067,150.75,37,22,0,82
950400,17481.92457,105.75,54,9,0,81
750717,16125.82339,136.5,48,14,0,80
1554135,262.5721721,192,26,0,0,87
2425500,2033.799159,183.75,2.735078384,44,0,78
1359600,2807.619033,165.75,30,0,0,78
1945350,17522.3152,197.25,7,16,0,78
960300,1293.270847,176.25,53,20,0,79
4290000,1991.247829,333.75,8.835104543,19,1,76
627000,12344.30138,90,54,9,1,77
1505460,322.7274668,90.75,111,33,0,82
742500,11983.95297,96.75,49,0,1,79
6600000,343.6512645,261.75,8.857346771,18,0,77
2442000,6379.257024,252,4.008868332,40,1,76
1541100,14904.2494,199.5,67,18,1,81
1270500,4713.228143,57.75,69,25,1,79
2211000,211.8392979,135,8.582072207,0,0,80
1650000,173.1959908,217.5,56,0,0,78
1163085,8548.98215,107.25,70,21,0,81
2210630.4,10114.41708,191.25,4.361992474,27,0,74
1336500,3210.196992,98.25,58,8,0,85
1709400,136.1196362,107.25,59,0,0,81
924000,2336.16003,141,41,20,1,74
1435500,18080.88149,120,10,19,0,83
1039335,15642.36763,132,19,27,0,80
692670,13407.38105,88.5,10,31,0,76
2079000,12184.41594,174.75,7.400512209,16,1,80
1458600,1841.111857,147,53,0,0,82
1122000,5955.160466,85.5,71,30,0,79
759000,7320.403625,105,58,30,1,83
1634160,17844.12443,203.25,60,46,0,81
2970000,3447.942139,263.25,9.453145678,50,1,81
874500,8976.414125,68.25,98,23,0,75
1615350,19587.60491,156.75,38,47,0,80
1105500,19117.46877,105.75,30,0,0,80
1930500,102.5925485,228.75,25,0,0,74
2640000,247.5861783,150.75,3.59260936,0,0,78
1252350,18856.58753,159,30,0,0,75
1567500,448.360753,95.25,56,22,0,82
1716000,266.3979711,125.25,54,0,0,81
1699500,17416.01098,135,14,15,1,84
1905750,17591.6978,123,89,44,1,76
890670,16129.4963,130.5,52,32,0,84
1085700,364.8903158,120,51,0,0,84
1513050,397.5319412,96,110,19,0,84
2937000,12206.0994,111,4.157468076,37,1,77
1192950,11695.32532,148.5,12,21,1,81
8382000,446.9268327,279.75,6.393351625,18,0,83
1072500,19609.32769,67.5,31,20,1,79
6105000,449.9086666,261,1.465259935,50,0,74
3118500,3461.876195,213,4.499550359,56,1,80
1221000,101.9745434,186.75,10,0,0,77
1056000,17631.43195,111.75,16,18,1,77
1485000,4122.230603,113.25,9,17,1,78
2640000,336.4099102,217.5,8.02466539,36,0,86
4191000,3245.349909,153,9.148536557,14,0,83
957000,15149.60094,109.5,43,12,1,87
521400,7825.539565,74.25,53,44,0,83
1253835,15587.48114,147.75,55,28,1,77
1923900,227.489579,199.5,14,0,0,83
495000,3542.724222,65.25,58,9,0,81
862950,7937.266746,130.5,25,0,1,74
917400,11643.99498,171.75,11,11,0,82
1831500,15487.86354,162.75,38,32,1,81
1171500,16360.1653,153,57,12,0,85
1237500,7356.583059,132.75,57,25,0,82
749100,5197.406242,178.5,97,0,0,78
2244000,394.8614705,170.25,1.073452756,33,0,76
2265450,5219.306579,104.25,1.461975523,23,0,81
1353000,6632.097523,114.75,27,30,1,79
1402500,6816.722371,107.25,94,17,0,78
1856250,303.7512601,152.25,27,30,0,84
1138500,245.319392,179.25,12,0,0,78
2070750,121.0360444,190.5,3.806817438,0,0,81
1171500,19551.07863,141.75,53,0,0,85
1105500,1981.078978,140.25,29,20,1,81
1155000,9206.353252,133.5,62,0,1,83
1947000,443.3380653,120.75,37,50,0,86
831600,4890.229647,106.5,25,15,0,77
4290000,12306.04067,333,6.112675022,47,1,80
2326500,183.1310946,136.5,8.995005761,0,0,84
1643400,425.4901912,121.5,47,57,0,82
1031250,5112.846724,65.25,67,12,0,76
858000,18291.30938,137.25,53,39,1,79
692835,10973.63438,171.75,48,37,0,83
2013000,432.5721527,83.25,8.428955644,13,0,84
1650000,168.7623149,108,109,0,0,81
2805000,462.5489713,230.25,9.533400186,39,0,86
2273700,105.1336935,183,9.374363071,0,0,76
1551000,445.7039315,180.75,41,41,0,81
2112000,116.1618693,170.25,1.94187639,0,0,78
957000,13156.7132,175.5,55,46,1,74
853050,17741.47248,135,32,15,1,76
3630000,264.3932029,165.75,9.461931963,0,0,79
1386000,7808.229809,136.5,38,42,0,81
759000,17227.79464,89.25,60,26,0,83
831600,2246.454671,105,29,0,1,77
1699500,15112.66914,195,12,30,1,77
1402500,13504.50312,68.25,110,47,0,80
1897500,4655.447456,132,21,37,1,79
1287000,3471.391092,64.5,106,20,0,83
1852950,2625.446381,173.25,47,12,1,83
4455000,10691.29997,150,6.455934716,15,0,83
2755500,117.3805292,184.5,8.621904172,0,0,82
808500,13923.6475,76.5,82,39,1,76
1568160,16245.15083,125.25,15,24,1,80
1402500,10304.1908,59.25,74,40,0,80
719400,9163.121774,150.75,63,39,1,83
1980000,312.6539163,195,16,22,0,76
1798500,6501.782861,141.75,48,54,1,81
7953000,329.0673546,345,6.415257796,30,0,80
1518000,234.8540489,150.6,23,0,0,83
1402500,8972.348196,66,65,33,1,85
1033230,8157.786013,129.75,21,13,0,85
1140150,4921.859287,162,16,0,0,80
801900,18914.36716,90,40,21,1,84
2211000,14306.55247,289.5,6.468674226,27,0,83
1072500,3547.15295,99,32,9,0,89
927300,6052.746248,96,64,29,0,81
429000,5175.09061,82.5,102,5,1,79
1122000,9653.305953,162.75,20,41,1,75
1600500,10206.84261,204,38,12,0,80
2121438,103.2972168,189,2.915422895,0,0,79
2465100,17621.94559,192,5.477890775,25,0,81
1847835,11660.31369,198.75,36,23,0,84
1905050.4,130.2862557,215.25,7,0,0,78
1897500,108.2778988,92.25,95,0,0,81
947100,16481.07124,108.75,62,26,1,79
3795000,15769.33802,238.5,8.496674639,57,0,82
1105500,16060.72678,135,70,38,1,81
1237500,6566.680379,151.5,49,19,1,81
1072500,484.3861819,46.5,89,0,0,78
1749000,11594.74531,164.25,39,25,0,77
947100,17184.63547,148.5,38,47,0,80
1056000,12292.88149,222.75,36,38,0,82
1402500,4920.795456,170.25,9,24,1,79
1815000,7334.083353,122.25,61,11,1,83
445500,8537.815245,114,54,36,0,77
2293500,18560.05574,156,4.570254518,36,1,79
3217500,461.9240898,226.5,3.193765217,23,0,79
693000,13095.75755,163.5,65,48,1,75
1709400,17120.30485,133.5,64,20,1,83
1107150,3708.218295,102.75,85,28,1,77
2475000,450.6936916,228.75,0.447909285,37,0,78
1699500,11466.40861,111.75,59,46,0,79
1136850,4165.696143,135,13,13,1,77
1551000,10237.00186,132,57,51,1,79
2000295,103.2237586,132.75,1.111600092,0,0,82
963600,6874.036305,218.25,17,11,1,77
1485000,350.7349077,216,36,0,0,77
1415700,6797.185555,189,58,30,1,78
2524500,10047.03846,239.25,6.554053593,11,1,78
1666500,7615.843086,237.75,15,38,0,78
1798335,209.8399648,137.25,58,0,0,82
1260600,8441.658088,102,79,38,0,76
1567500,316.3991752,140.25,37,11,0,83
1171500,17521.32615,102.75,33,33,0,85
1353000,13306.52303,127.5,43,46,0,80
1485000,7607.723322,147,115,0,1,81
1864500,5918.397495,310.5,37,20,0,81
1746030,442.8145836,96.75,74,48,0,79
1493250,308.5749052,184.5,9,31,0,81
808500,15753.73243,118.5,48,47,0,76
1369500,11674.9632,52.5,61,42,0,82
2013000,187.6208139,180.75,2.373426633,0,0,80
1199550,17276.88575,163.5,53,0,0,85
1683000,7355.613424,146.25,46,34,0,76
2145000,114.9656716,197.25,7.35931674,0,0,81
957000,9277.10131,153.75,42,14,0,80
561000,7077.858612,59.25,71,35,1,82
1683000,7595.299828,80.25,115,16,1,79
7524000,19746.91967,1015.5,4.225954846,58,1,73
1042800,12635.3661,174,28,25,0,86
2277000,7723.051687,200.25,3.793521384,40,1,85
659835,9971.891045,52.5,63,27,1,77
683100,12760.70934,64.5,55,38,0,79
1484835,375.9252125,261.75,39,0,0,78
1193115,183.969058,87,35,0,0,79
2719200,12700.61075,273.75,9.658038775,42,1,82
1772100,422.1317181,116.25,58,33,0,80
2766720,470.0467543,196.5,7.42492571,34,0,74
742500,424.6982008,54,68,0,0,82
1088670,5172.424166,103.5,33,9,0,83
932250,4861.714004,87.75,73,0,1,83
758835,12594.70697,87.75,46,34,0,81
1650000,183.4503593,122.25,68,0,0,82
1633500,146.819661,141.75,48,0,0,81
493350,11498.66216,75.75,56,30,1,82
2395800,332.302453,153,6.609553087,16,0,82
2966700,443.1437126,306,0.66844444,21,0,77
1046100,3986.574556,95.25,60,0,0,78
1188000,18187.09702,193.5,16,43,1,83
1056000,5900.843746,261.75,12,24,1,78
1056000,11419.95665,113.25,39,11,1,85
884400,18338.25567,180,11,24,1,84
630300,15823.21368,67.5,110,34,0,79
1320000,3811.860961,95.25,66,15,1,80
1699500,158.0774697,78.75,108,0,0,77
2013000,1054.024003,221.25,6.85042755,56,1,84
1775400,19485.17855,138.75,86,28,1,80
1425600,10106.52277,147.75,12,46,0,85
1105500,2852.994462,180,37,27,0,80
996600,10269.65042,177,89,0,1,79
2598750,18771.85773,118.5,2.85367138,13,0,80
1386000,13746.98412,134.25,78,0,1,84
1848000,13262.61221,213,24,49,0,77
1765500,493.1701847,147.75,26,52,0,82
1023000,16636.26721,133.5,25,6,1,79
2508000,148.8395845,294,3.196817846,0,0,73
800250,2597.682201,116.25,10,17,0,76
4323000,4318.2531,223.5,3.171407729,53,0,80
775500,498.352309,95.25,66,0,0,78
1975974,11488.76283,228,52,40,0,80
1429560,10456.06234,155.625,13,39,1,77
1131900,13350.73202,83.25,73,18,1,78
478500,370.2663903,60,51,0,0,80
963501,4519.572064,51,63,23,0,78
1979835,276.5134376,126,66,0,0,80
5775000,280.1199939,293.25,8.662681393,0,0,79
2871000,5573.19693,208.5,0.019882449,59,0,82
1065900,11348.20045,150,23,40,0,78
2399100,216.5281358,236.25,2.781393442,0,0,75
547800,1070.564923,84,27,29,0,80
1485000,3579.432355,130.5,54,8,1,77
1320000,12499.09946,222.75,48,0,0,80
1976700,19405.89109,222.75,48,15,1,79
755700,188.7226813,89.25,74,0,0,86
1006500,5112.298534,67.5,69,22,0,81
3069000,18224.06316,221.25,5.765015448,50,0,79
1788600,232.3890968,149.25,51,0,0,83
706200,18374.796,76.5,115,22,0,80
2369400,15983.21841,155.25,4.066429597,37,1,76
1151700,6543.622413,107.25,13,22,1,80
1006500,8085.315072,152.25,18,0,1,79
1643400,400.1416271,121.5,115,42,0,82
2639835,8101.839615,316.5,3.217310095,25,0,77
2432100,235.5210206,172.5,2.626077381,0,0,78
2838000,12179.69375,287.25,9.799470529,56,1,78
1121835,19070.0179,179.25,31,24,0,81
821700,1107.441642,108,33,18,1,81
1221000,15490.00505,68.25,105,6,0,77
2392500,12243.74272,116.25,4.003470794,47,1,82
1745700,4600.522758,178.5,39,25,0,79
1023000,11857.00277,154.5,27,13,1,79
1039500,1966.842901,141,34,9,1,79
4290000,418.4066535,260.25,8.422839488,48,0,80
1435500,15953.36371,177,51,0,1,76
1155000,5257.706119,147.75,36,16,0,80
792000,2876.369997,78,67,10,1,79
1353000,3698.994847,106.5,28,10,1,77
1419000,129.7099317,171.75,12,0,0,85
1471800,15742.36948,114.75,41,49,1,80
792000,18181.74504,102,31,47,1,81
1963500,1977.334972,276,45,18,1,77
709995,12556.56031,69,46,44,1,82
1055835,18983.73659,80.25,66,10,1,78
1270500,2865.20864,119.25,15,16,0,81
924000,5429.170741,120,24,0,1,79
1319835,17357.52268,113.25,41,13,1,84
437250,8998.911615,81,48,36,1,78
1319835,17677.24185,99.75,99,40,0,77
957000,4194.459863,63.75,67,7,1,75
2838000,102.268408,147,4.750267966,0,0,86
10230000,5381.06372,523.5,9.539166759,47,1,82
808500,14823.60471,114.75,67,37,0,84
841500,10738.59019,99,59,40,0,80
1023000,11154.54289,174,39,14,1,74
986700,5346.994775,72,60,10,1,75
1897500,381.8370589,153,19,19,0,78
937200,4126.098594,81,71,17,1,80
2772000,440.1008943,151.5,4.901248862,13,0,77
1460490.9,10364.53937,133.5,35,38,1,84
1848000,13226.4405,85.5,84,15,1,82
1600500,114.5269617,120.75,98,0,0,81
1559250,9459.996026,108,54,51,0,82
5313000,126.8707404,320.25,6.492120712,0,0,84
2666400,328.5338243,259.5,1.603800477,35,0,83
1313400,18872.53586,141.75,65,33,0,86
1122000,5277.004962,168,12,11,1,81
1254000,8852.618189,57,105,44,0,77
775500,4399.748264,76.5,67,11,1,79
1320000,17143.79562,99.75,59,12,1,78
1920600,2193.292465,208.5,47,39,1,83
689700,4448.562281,80.25,53,13,0,82
1105500,8615.393022,199.5,53,9,0,79
943635,12156.98662,53.25,73,17,0,76
2128500,140.3284601,250.5,0.440868665,0,0,78
1029600,1330.67946,87,99,24,0,78
2187900,234.9243362,213,4.789418306,0,0,80
1039500,13880.16421,79.5,34,34,1,80
997260,9275.510629,129.75,51,34,1,78
2541000,8708.440672,164.25,9.653320229,15,1,85
1237335,18123.9231,124.5,41,36,0,88
1089000,9741.357853,165.75,26,26,1,80
759000,6715.654457,65.25,73,11,0,78
3191100,348.9541015,232.5,9.012073209,30,0,78
1770450,15512.60862,129,15,22,1,84
2065800,124.7298163,78,2.737210602,0,0,81
1415700,1955.677089,75.75,91,21,0,79
2699400,4202.719971,301.5,2.376129692,45,0,79
1075800,10512.53158,162.45,2,6,1,84
1023000,17309.25886,141,18,50,1,86
1732500,13208.1557,169.5,68,52,0,83
1155000,18816.7773,150.75,29,10,0,82
3088800,332.5950195,249.75,7.484201265,16,0,81
745800,11299.66029,114,61,21,0,81
4125000,161.7276535,263.25,8.304102132,0,0,77
1412400,15439.66889,118.5,30,15,0,84
1088775.6,14788.15713,109.5,44,15,1,80
1778700,4605.978091,109.5,44,47,0,78
907500,9516.963344,123.75,38,0,0,79
2580600,2260.256703,263.25,6.732829791,40,1,76
1897500,19417.55759,159,30,56,1,78
1679700,294.7529561,133.5,19,0,0,80
957000,18104.76587,150,47,0,1,81
1007292,11081.96358,97.5,59,22,1,76
1831500,487.6295391,163.5,85,30,0,75
1046100,18207.98198,134.25,35,11,1,80
1419000,5721.461433,143.25,44,13,1,78
2805000,5884.65188,135,8.361609497,45,0,84
1547700,16475.53644,196.5,39,36,1,81
1079760,13554.01769,108,73,49,0,78
2755500,402.0261898,209.25,1.331435053,35,0,75
1188000,7147.299628,175.5,25,48,0,77
1494900,377.7604332,162,47,55,0,78
907500,8904.407571,156.75,84,0,1,86
1567500,1351.25663,153,52,22,1,82
1023000,19810.53899,146.25,29,11,1,78
570900,5820.20891,90,58,8,1,76
1034550,3662.462784,168,30,22,1,79
1138500,9334.982223,102,8,29,1,78
1438800,10680.04498,112.5,60,41,0,84
806850,11801.7745,97.5,76,50,1,85
679800,3227.023104,85.5,47,16,1,85
2937000,12473.6388,219.75,2.290747783,50,1,80
1088835,18242.46771,160.5,29,26,0,80
825000,3438.310477,122.1,19,12,1,80
811800,3029.591061,149.25,66,20,0,80
1452000,17078.56777,146.25,36,10,0,87
1303500,1526.979745,143.25,40,14,1,75
1006500,17949.34485,61.5,97,0,0,82
528000,9052.758662,110.25,30,30,0,77
887700,12901.85963,110.25,30,35,0,79
559350,9558.722313,79.5,53,36,0,74
2278650,3997.472335,234.75,5.540808262,47,0,78
810348,13124.16541,94.5,58,24,1,86
1138500,16930.33748,165,28,24,0,85
1263900,8368.894072,193.5,57,16,0,83
1282050,19493.89095,101.25,8,33,1,77
825000,17754.99875,101.25,30,7,1,78
1503150,12908.00302,171.75,42,54,1,74
2217600,15266.75916,91.5,6.668762653,20,0,85
1815000,15348.88591,206.25,57,47,1,76
1607100,15157.54226,107.25,56,57,1,78
961537.5,19870.7174,166.5,14,45,1,77
742500,16325.47136,111.75,69,36,1,83
1715835,485.4085138,183,41,29,0,82
825000,2411.537864,155.25,25,9,1,84
2029335,9367.943519,112.5,0.263603735,26,1,79
1978350,8951.731884,151.5,31,35,0,82
2062500,9565.115643,164.25,7.920908369,49,0,73
820050,18041.1818,58.5,57,7,0,84
1550835,12300.18923,91.5,94,25,0,76
1732500,293.3109973,138,45,0,0,77
2598750,8027.867863,179.25,1.286938426,40,1,79
1600500,300.8312551,278.25,10,38,0,80
1023000,13285.54285,56.25,96,11,0,79
924000,13145.21642,158.25,49,13,1,83
660000,16913.10324,76.5,93,0,1,81
1617000,2695.115014,231,9,31,1,83
481800,4458.323764,67.5,46,0,1,81
1650000,3077.49197,279,29,51,0,79
800250,16208.78261,70.5,56,7,0,78
1072335,11505.17848,78,56,49,1,85
763950,2920.677313,75,72,22,1,84
990000,12778.70513,156,26,48,1,84
1798500,1301.796122,187.5,18,27,0,81
1155000,7257.454199,78.75,60,29,1,77
1541430,3494.825609,121.5,42,42,0,77
594000,10031.73167,120.75,56,20,0,78
808500,2103.246922,109.5,26,8,0,81
858000,11364.61242,120,53,45,1,80
1617000,1801.546845,129.75,30,33,1,82
1864500,12866.43205,171,12,36,1,79
1089000,2871.523346,182.25,32,0,1,76
973500,10102.93429,103.5,52,0,0,81
2392500,8373.237558,134.25,5.765509109,48,1,78
3762000,9479.626794,252.75,5.423643608,36,1,77
2244000,3301.93994,219,1.32217336,60,1,74
1617000,478.1439216,163.5,68,59,0,78
2095500,169.198704,111,6.092718381,0,0,84
2475000,309.7839446,176.25,2.061586771,20,0,82
1089000,10827.46455,183,32,20,0,81
891000,18889.14093,101.25,8,0,1,79
1122000,6560.873483,147.75,18,10,0,87
1363731.6,11671.29333,83.25,64,32,1,78
1980000,138.4501683,221.25,8,0,0,78
2398730.4,15793.82476,222.75,7.201547597,55,1,81
940500,7790.678763,54,72,13,1,82
1204500,9125.120817,57.75,86,0,1,78
973500,3592.744038,123.75,51,14,1,80
1518000,13399.06121,121.5,46,25,1,83
759000,14618.32191,113.25,68,0,0,81
1112100,375.3653582,80.25,64,0,0,78
990000,13594.23876,75.75,58,16,0,79
7590000,129.0879308,252.75,0.356603016,0,0,77
1188000,10018.77334,150,12,36,0,84
1930500,351.8009364,154.5,28,32,0,78
602910,8709.683458,130.5,37,6,0,79
1006500,7066.735171,130.5,37,30,1,78
1022835,9102.952018,141,21,7,0,80
1815000,380.8848427,72,43,32,0,79
2722500,393.824064,246,0.496074168,52,0,83
3295050,8646.050571,117.75,1.045484634,56,0,78
2126850,15974.31625,224.25,4.722210437,13,1,86
1056000,8229.702945,93.75,47,17,1,83
880935,16165.383,144,10,0,0,80
2089230,5182.763549,185.25,7.265044099,22,1,76
1303500,16169.48889,72,64,37,0,76
855525,11517.98197,70.5,68,26,0,84
990000,3578.524175,94.5,47,8,0,71
1362900,14895.24479,171,38,5,0,84
1435500,13829.78552,130.5,57,30,0,78
1326600,3691.894645,182.25,62,6,1,84
1914000,342.1840496,91.5,77,18,0,76
1881000,13742.45742,193.5,29,57,0,78
577335,2070.802545,54.75,65,0,1,76
990000,1675.919654,57,102,7,1,81
2772000,5932.961922,256.5,6.337599766,40,1,75
1547700,145.0914172,168,49,0,0,83
2871000,2257.103431,144,3.662914913,14,1,80
1755600,388.4810119,151.5,36,41,0,82
1501500,7481.841586,141,60,53,1,82
663300,18243.81126,75.75,54,8,1,81
2141700,338.6678484,299.25,5.740255923,16,0,80
1470150,17194.06966,104.25,74,47,1,79
1567500,1657.559382,92.25,31,11,0,84
1947000,8366.152022,220.5,23,27,0,81
1864500,8567.098481,164.25,80,59,1,83
363000,3180.818623,48,95,26,1,84
1237500,17033.53755,125.25,41,19,0,77
841500,19246.70226,93,48,18,0,77
1039500,17752.93242,138.75,78,0,0,80
1638780,9887.902319,151.5,54,37,1,80
1254000,4513.962452,76.5,71,0,0,78
1118535,4107.767339,120.75,41,0,1,79
1790250,378.651177,204.75,26,18,0,80
2438700,228.9077301,213,1.19643298,0,0,80
1811700,296.7400636,96.75,109,0,0,78
831600,19310.28247,125.25,38,25,0,83
5610000,428.3414171,289.5,7.746947666,12,0,84
2425500,2548.809158,184.5,3.285862007,42,1,82
891000,12507.66207,124.5,37,48,0,79
7425000,369.7216937,256.5,8.279930069,19,0,79
1547700,2744.036963,168,54,35,1,81
1006500,11212.20789,175.5,50,7,0,82
2227500,277.6469159,144,1.250317011,0,0,80
3072300,114.0464087,184.5,3.102848106,0,0,76
1270500,19586.04902,110.25,65,40,0,84
2689500,307.023981,255,2.54996716,21,0,76
1752300,164.5531905,143.25,36,0,0,79
1275450,12183.36783,105,114,27,0,82
1569414,16212.53578,114,32,39,0,85
1181400,13588.52904,69.75,76,20,0,76
2235750,338.2541061,175.5,8.858740206,18,0,80
2866050,429.0520378,219,8.823510411,23,0,80
1977954,217.3344844,95.25,48,0,0,80
2349600,325.2066949,183.75,2.013438023,55,0,87
